Datetime,Tweet Id,Text,Username,Likes,Retweets
2023-03-30 18:40:40+00:00,1641510771950510100,"About 4 people have died. It’s not comparable to how many are lost in the Ukraine daily.  However, every life matters. It’s time the government let the demos continue peacefully. Police interface is what’s causing the mayhem.  Ruto - think out of the box!#Maandamano",bkzion,1,0
2023-03-30 18:40:04+00:00,1641510622612316171,"If #RailaOdinga was a vaccine i would  take it every day in my  veins. This guy is a visionary. He is not a coward like Rigathi Gachagua and Ruto. #Maandamano should be everyday due to public demands. 

#MaandamanoThursdays #Nairobi #Raila Edwin sifuna imara daima https://t.co/YShtXhRlAY",authenttick,11,3
2023-03-30 18:39:52+00:00,1641510568614830080,"I want to state here that Kenya is now ready for cessation. They have their land and we have ours.  Period!!

#Maandamano #RailaOdinga #Citizen Tv Pwani Police Ruto Nairobi Azimio Embakasi",PhinelSenior,5,0
2023-03-30 18:39:42+00:00,1641510530127912971,"Blood 
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:39:40+00:00,1641510520615321601,Respect journalists !!! Protect journalists !!!Journalists lives matter #Maandamano #Stopattackingjournalists,OchielAwuor,0,0
2023-03-30 18:38:52+00:00,1641510318240063494,"Masked 😷 person attack vehicle carrying journalist during Raila #Maandamano in Imara Daima 
#JournalismIsNotACrime https://t.co/QTC8z5dpIp",Princewangui,1,0
2023-03-30 18:38:48+00:00,1641510300305219597,"Another #Maandamano day gets kids out of school early &amp; without homework @EduMinKenya
#BanEarlyAndLateClasses
#BanWeekendClasses #BanHomework #EducationReform
#MentalHealth
#TheExplainer @Ezekielmachogu3
@Bettymuganda17
@YvonneOkwara 
@citizentvkenya
#Raila #MaandamanoThursdays",EduReformKenya,0,0
2023-03-30 18:38:35+00:00,1641510248522342426,"Our mothers 💔🇰🇪
Our spouses💔🇰🇪
Our daughters 💔🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:37:34+00:00,1641509992615272463,"Today we witnessed a direct attack on media freedom during the #Maandamano. The goal by the puppet president is to Silence the Media,  Censorship on all social media sites and to control the narrative. Monday we hit the streets again. #MaandamanoThursday",kiimwai,0,0
2023-03-30 18:37:32+00:00,1641509981785579537,"It's always the ones with the dirty hands pointing the fingers. The same Raila Odinga made such distasteful comments when he had a stake in the government.

#MaandamanoThursdays
#MaandamanoMondays 
#Maandamano https://t.co/4rbxuMJbsJ",TheChoge,1,0
2023-03-30 18:37:17+00:00,1641509919764406295,"Turbulent times in Kenya 🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:37:02+00:00,1641509855679635476,"Kenyans are under attack by it’s own government @NPSOfficial_KE whilst the institutions formed to protect us are silent. @NCIC_Kenya @IPOA_KE @kdfinfo @NAssemblyKE @Senate_KE 
@NHRN254 @hrw @ICJKenya  @IntlCrimCourt 
We shall resist this jambazi gov. to death.

#Maandamano https://t.co/7JtdOoTuaV",uthukuze,0,0
2023-03-30 18:36:32+00:00,1641509731020726278,"Kenya is in trouble 💔🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,1,0
2023-03-30 18:36:28+00:00,1641509714620981248,Wanaloot mpaka mortuary? #Maandamano,petwaweru,1,0
2023-03-30 18:35:51+00:00,1641509561658925065,"Sad 🇰🇪 💔
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:34:49+00:00,1641509300425089042,"Scenes from 2007 relieved in 2023.

Kenya is  TROUBLED 🇰🇪

 This does not look good.

#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:34:05+00:00,1641509115871518744,"O God of all creation,
Bless this, our land and nation.
Justice be our shield and defender,
May we dwell in unity,
Peace and liberty.
Plenty be found within our borders. #Maandamano https://t.co/H9fV5XLPOu",Syowambua,0,0
2023-03-30 18:33:44+00:00,1641509029066203173,"My heart bleeds for country  💔 🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:33:40+00:00,1641509011236306944,"Kenya's problems are as a result of gachagua's stupid remarks.
That man got zero integrity,zero qualities,zero respect for the office he holds
Ata sijui walimwokota wapi akh.

#Raila
#Citizentv
#Maandamano",happinessmoraa3,3,0
2023-03-30 18:33:40+00:00,1641509009038401553,#notthekenyawewant #Maandamano,ShieriKimani,0,0
2023-03-30 18:33:39+00:00,1641509007129993220,@ronald_kipkemoi @Ma3Route @Joehjoehjoeh1 Umeona #maandamano hapo??these are crooks who should be brought to book! Very unfortunate ☹️☹️☹️☹️🤦🏾‍♂️,EdnaKGz,1,0
2023-03-30 18:33:08+00:00,1641508877337255949,"Police is like a that sword hanging on the wall, you can always feel safe when your teammate is the one holding it, soon the same will be with in your enemy's hands. Either way, the use is the same. Celebrate them when you can. #Maandamano",cytokings,0,0
2023-03-30 18:32:28+00:00,1641508707144982537,"Stealing from the DEAD?

This is taking a DARK turn.
💔🇰🇪
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:31:03+00:00,1641508353418448896,"Cry thy beloved KISUMU 🇰🇪
Scenes from 2007 relieved in 2023.
Truly heartbreaking 💔
#Maandamano #MaandamanoThursdays #MaandamanoMondays #CostOfLivingCrisis",BeingCharlie,0,0
2023-03-30 18:30:54+00:00,1641508314822369299,"We all want to be obese! 
Can't get enough of this #Maandamano shit. 😂😂😂 https://t.co/oqizmp61nI",Arapmiteii,0,0
2023-03-30 18:29:33+00:00,1641507972806221824,"@AlinurMohamed_ Even armoured vehicles are no match for state machinery! 😲🤔 #Maandamano #Raila #MaandamanoThursdays #MaandamanoThursday #MaandamanoMondays #MaandamanoMonday 
https://t.co/DcJqbmKlXL",AllenNext,1,1
2023-03-30 18:29:06+00:00,1641507860663136256,#maandamano is just bullshit !,CheboinCheboin8,0,0
2023-03-30 18:28:52+00:00,1641507802597187600,"Same person?
1. The top
2. The jeans
3. The gun
4. The bag
5. The earpiece
#Raila #pipeline #Maandamano #MaandamanoThursday #RailaOdinga https://t.co/0HrhIlc5EO",MuyelaRobertob,14,4
2023-03-30 18:27:07+00:00,1641507360572145664,"Kenyans are under attack from their own Government and yet the Policemen @USAmbKenya @JaneMarriottUK @EUinKenya are silent as they support their murderous puppets. Kenyans will resist to their last breath. 

#Maandamano https://t.co/x5Kz54Vb4v",uthukuze,0,0
2023-03-30 18:26:37+00:00,1641507234566791170,"The current president William Ruto OPPOSED this Constitution vehemently,I expected everything that's happening to us now,reluctant by SUSPENDING it.
#Maandamano is what we NEED and we see that through #Raila Odinga and Azimio brigade!
#MaandamanoThursdays",ShadyOpiyo,1,0
2023-03-30 18:25:27+00:00,1641506942295105544,"Gachethi its safe when baba is alive if you want worse in this world kill Raila Amolo Odinga youll see kenya in ashes 
#MaandamanoThursdays  #Maandamano  #server",kgwako8,1,1
2023-03-30 18:25:13+00:00,1641506884430487561,"The cost of these #Maandamano is two fold. One, poor people in highly vulnerable areas are affected with loss of daily sustenance, property and even lives. Two, the economy that continues to handsomely struggle. Moral of the msg &gt; billionaires burning the livelihoods of the poor",africanbilo,1,1
2023-03-30 18:25:07+00:00,1641506859763785742,#maandamano serries 5 https://t.co/AqqDIYAAFQ,breakingnews_z,0,0
2023-03-30 18:24:55+00:00,1641506809943842827,Attacking journalists as they cover the #Maandamano is so stupid. The media should give Monday’s ‘mother of all’ a wide berth and we see how that works out 😡😡🤬🤬🤬,ShikoM,0,0
2023-03-30 18:24:32+00:00,1641506713076375552,"The ONLY benefit from raila's luo maandamano is THUGGERY,  VIOLENCE,  LOOTING  and DESTRUCTION 

imara daima jacaranda  #Maandamano https://t.co/f6lMnIstDq",NjambaYaNgai,0,0
2023-03-30 18:24:04+00:00,1641506594734104593,"A blank brain thinking teargas might cease media coverage in demos.
#Maandamano https://t.co/aXMxQVAc85",alfonekekaka,0,0
2023-03-30 18:23:14+00:00,1641506385673191428,@davidmakali1 @NPSOfficial_KE Wanataka media iogope ku cover #Maandamano,steveotil,0,0
2023-03-30 18:22:37+00:00,1641506231046004745,"GOON in police takes on civilians

Police in Kenya attacked opposition leader Raila Odinga's convoy as they protest in Nairobi

A person in plain cloth said to be police officer lobbied teargas into this media vehicle. Two journalists were injured by teargas canisters
#Maandamano https://t.co/0zNVyI51EN",SputnikAfrica,0,0
2023-03-30 18:22:24+00:00,1641506175718940675,"There's no country here. We're on the 21st century and this is still happening. 

#Maandamano #Nairobi #RailaOdinga Arrest pipeline Tassia Edwin Sifuna 
https://t.co/h8p15YreOR",authenttick,6,1
2023-03-30 18:22:12+00:00,1641506125546676228,@AnyangNyongo @jootrhkisumu Are you not the one who called for the #Maandamano ?,mukua_karimi,2,1
2023-03-30 18:22:11+00:00,1641506120236687369,"The way kenyas are watching the police vs Azimio

#MaandamanoThursdays #Raila #Maandamano https://t.co/HRmGMNv5hC",the_great_iam_2,1,1
2023-03-30 18:21:33+00:00,1641505962849624077,TV stations are the main propagandists of #Raila and his #Maandamano but NTV leads the race @ntvkenya very shameless,Qahiu_Githutha,0,0
2023-03-30 18:21:13+00:00,1641505876946083854,@rigathi and @WilliamsRuto I dare you if anything happens to @RailaOdinga awe are ready to start Afresh! #Maandamano,DavidALupid,0,0
2023-03-30 18:20:11+00:00,1641505618375630914,#maandamano serries 4 https://t.co/n7fLZAidLk,breakingnews_z,0,0
2023-03-30 18:20:07+00:00,1641505598918328321,"I thought all they ever wanted was a VIBRANT opposition and on this #Maandamano we are giving them just that.
#MaandamanoThursdays",ShadyOpiyo,0,0
2023-03-30 18:19:03+00:00,1641505332915494923,"The heart of humans are very evil 🥺

#BOYSPLANET #LISAXCELINE #Nairobi #OPPOFindN2Flip #TATAIPL #WANGZIHAO #5thdimension #davido #Ahuofe #Davido #MAALI #Maandamano #BBTitans #Dumsor #TimelessAlbum https://t.co/YkUT0DRbR6",blogsbytb,16,6
2023-03-30 18:17:53+00:00,1641505037036707840,"Now criminals are taking advantage of the demonstrations to wreak havoc in different places. Stay safe.

Huko uliko kuko aje?????
#Maandamano",GakeniaWangai,0,0
2023-03-30 18:17:43+00:00,1641504997664776192,"@AnyangNyongo Bwana governor,by the time this #maandamano is done, kisumu will be literally reduced to a minor town and chased away all investors, step up or stay aside and lament and await the aftermaths on weekly basis.",Bernardmaina4,0,0
2023-03-30 18:17:34+00:00,1641504957567254528,"@edwinsifuna Not Photoshop, fraud, @ntsa_kenya , @DCI_Kenya over to you ....... baba @RailaOdinga the con man in his element, he don't disappoint, is it not KDD 233P for real? #ArrestRaila , reject #Maandamano nonsense. 🤳🌿🤕👹😡🚓 https://t.co/HGSP2MdJP5",solo_ambuku,20,3
2023-03-30 18:16:10+00:00,1641504608475308052,#maandamano move serries 3 https://t.co/twNqRDRwWy,breakingnews_z,1,0
2023-03-30 18:15:52+00:00,1641504531107266562,#MaandamanoThursdays #Maandamano #MaandamanoThursday protests,Dr_Nickz,0,0
2023-03-30 18:15:33+00:00,1641504450131943436,"@AfUncensored This is unacceptable!
These same people sacrificed innocent students at Garissa University, and masses at Dusit at Westgate and now they target Baba and Media.. this barbaric Venezuelan instituted govt with punitive tax regime!
#Maandamano Outering Kibra Mathare",Sabato_Fred,1,0
2023-03-30 18:14:09+00:00,1641504097533665282,"Kenya is heading to a wrong Direction.
Let's all embrace peace, these #Maandamano are completely unnecessary, maybe we should consider other means.",S_Njathi,0,0
2023-03-30 18:12:33+00:00,1641503697757691926,"The illegal Venezuelan instituted killer govt in Kenya under Ruto and Rigathi is now targeting the media to silence @ntvkenya @citizentvkenya @KTNNewsKE for good!
Kenya won't sink into dark Nyayo era again #Maandamano Outering Kisumu",Sabato_Fred,0,0
2023-03-30 18:12:03+00:00,1641503568313155584,Hope the officer has been saved. @NPSOfficial_KE @PoliceKE @IG_NPS #Maandamano,MKENYA_SHUJAA,1,0
2023-03-30 18:11:37+00:00,1641503462058754048,"Why are Media houses endangering their staff members by putting them ahead of the ""battelefield"", it almost look like using them as a shield. Please take care of our brothers and sisters who are not part of it or are being used. #Maandamano",gkabera,0,0
2023-03-30 18:10:56+00:00,1641503288548810755,"The pure Organic Love from the people,unarushia Baba teargas and pink shit they wash it away immediately.

Asanteni sana Pipeline. #Maandamano
#MaandamanoThursday

Tassia Photoshop #Quickmart57 
Babu Owino https://t.co/txpCziuev2",MDD_KENYA,104,24
2023-03-30 18:10:56+00:00,1641503287693172740,"@PhilEtale @edwinsifuna The guy is probably avenging the media for revealing his face in previous maandamano

#MaandamanoMondays #Maandamano Raila",DahmerKe,0,0
2023-03-30 18:10:16+00:00,1641503120227196928,"Prof, the success of the protests lies on those you call goons. The politicians n the goons are the only ones who stand to benefit from the protests
Politicians benefit from handshake and the the so called goons from the looting that accompanies the anarchy that's #Maandamano",kipp_Prop,0,0
2023-03-30 18:09:32+00:00,1641502938165125121,"@makaumutua @RailaOdinga KATAMBE KABISA HADI 2027!
FANYENI MAANDAMANO KILA SIKU.
RAILA LAZIMA ROUND HII TUMALIZANE NA YEYE.
BETTER #MAANDAMANO THAT #NUSUMKATE NONSENSE!
TAKATAKA! 🚮
@WilliamsRuto 
@rigathi",BeneKilonzo,41,3
2023-03-30 18:08:24+00:00,1641502650687541249,#Maandamano https://t.co/BvA7IaFDe1,breakingnews_z,1,0
2023-03-30 18:08:04+00:00,1641502568915378177,"Ideally as Kenyans we should be demonstrating everyday,365 days. Look at the state of roads in places where we live, hospitals don't have enough beds, there are still children who are learning under trees, this is just to mention a few reasons for demonstrations. 

#Maandamano",Dr_LeNoir_,1,0
2023-03-30 18:08:00+00:00,1641502549415976976,"Rigathi Gachagua tells off Raila Odinga. “We will not buy fear”
.
#Maandamano https://t.co/M5IJYYK6Zg",UzalendoNews_KE,4,3
2023-03-30 18:07:31+00:00,1641502428733362177,#Maandamano #MaandamanoThursday  #MaandamanoMondays #Raila Eastlands Photoshop Edwin Sifuna,MumbiJosphen,1,0
2023-03-30 18:07:30+00:00,1641502426174742544,"Stop these senseless  attacks on journalists.  Stop it ! #mediaattacks
#MaandamanoThursdays #MaandamanoMondays 
#Maandamano 
#mediafreedom
@MediaCouncilK 
@KUJ_Kenya 
@KenyaEditors https://t.co/9WX1SbrIQR",fvcnewsTV,0,0
2023-03-30 18:07:26+00:00,1641502408508334087,"They FEAR what they can't CONQUER and HATE what they don't UNDERSTAND,this has been a political major problem.
#MaandamanoThursdays 
#Maandamano",ShadyOpiyo,0,0
2023-03-30 18:06:13+00:00,1641502104354185217,"@MutahiNgunyi AFADHALI #Maandamano KULIKO #NusuMkate!
Katambe hadi 2027 my friend! 
Msala wa watu wengi sio mbaya!
@WilliamsRuto &amp; @rigathi KAENI NGUMU!
Huyu mchawi round hii lazima tumalizane na yeye.",BeneKilonzo,2,0
2023-03-30 18:06:07+00:00,1641502078366277641,"#nowplaying DJ ENRIC KENYA MIONDOKO SET by dj Enric Kenya feat. DJ ENRIC via @audiomack https://t.co/R9fXOLYTqP 

#MaandamanoThursdays 
#Maandamano",DJ_ENRIC_KENYA,2,0
2023-03-30 18:05:35+00:00,1641501945041936392,"Naye, this dude kwani Hana nguo zingine ama hizo ni #Maandamano attire!",4lifestan,0,0
2023-03-30 18:05:15+00:00,1641501860623204353,@AnyangNyongo @jootrhkisumu Ulisema #maandamano iendelee,michael1980kim,0,0
2023-03-30 18:04:47+00:00,1641501739932082176,"𝐌𝐚𝐚𝐧𝐝𝐚𝐦𝐚𝐧𝐨 𝐌𝐎𝐕𝐈𝐄. 
#Maandamano 𝐭𝐡𝐫𝐞𝐚𝐝....👇👇

Pipeline, #Raila, Vera, Photoshop, Mc Fullstop, Pwani University, Sifuna, Babu Owino, Naivasha, Runda, Tassia,Arrest, Gatundu, Gachagua, Rest In Peace, https://t.co/fbCzBHao53",breakingnews_z,6,1
2023-03-30 18:04:15+00:00,1641501606356082705,Don't kill the messenger. This one should be arrested. Journalism is not a crime. #Maandamano https://t.co/UDBEFequ0P,TheEmmanuelToo,0,0
2023-03-30 18:04:15+00:00,1641501605756297227,"One Glyn Williams  on Good Governance...
We had somehow ticked #1, 2 and 5 til #Maandamano shenanigans started. We now don't have a country😭😭😭 https://t.co/WJyVtLVK92",kipp_Prop,0,0
2023-03-30 18:03:07+00:00,1641501322531819520,"@kmo_dc @NAssemblyKE @Senate_KE What state capture, were your leaders coerced to join @UDAPartyKe under duress, or is it pure political genius? You don't blame the looking glass if your face is awry, style up or ship out! Reject #Maandamano nonsense. 🤕👹😡 https://t.co/pW9qzo17wW",solo_ambuku,0,0
2023-03-30 18:02:28+00:00,1641501159423631365,"At least the Ministry of Foreign Affairs has the courtesy to refer one to potential employees, while other ministries and parastatals remain dormant and then supply Kenyans with a lot of roles published in the dailies. 

This is my #Maandamano",Nimrod_Fadhili,0,0
2023-03-30 18:02:18+00:00,1641501118063599620,Respectfully respect our hustle @NPSOfficial_KE journalist are not demonstrators #MaandamanoThursdays #Maandamano,linovick254,0,0
2023-03-30 18:01:46+00:00,1641500980943413249,"But sir your co-demonstrator @bonifacemwangi
told us today in a tweet that it should always be violent so it can be noticed. So let's expect more of this.
@AzimioTv
@MigunaMiguna
#Maandamano",254Taytoh,1,0
2023-03-30 18:01:34+00:00,1641500931287130117,Kwee Funeral Home vandalised barely 2 days after launched by Nyong'o! #TanoTERROR #Maandamano #MaandamanoThursdays,MuthokaTito,0,0
2023-03-30 18:00:53+00:00,1641500759261954052,"This moron breaks cars windows and shoots teargas canisters at close range 
#Maandamano 

 https://t.co/st6pnEgpiO",jmwasela,0,0
2023-03-30 18:00:35+00:00,1641500684997541888,"ORDER Now Audi Q5 S-Line petrol 84000kms 2015 https://t.co/BRil8Lg0mZ 
#Embakasi #tdsmotors #Maandamano #carsaleskenya #carsforsaleke",tdsmotors1,0,0
2023-03-30 18:00:29+00:00,1641500658346913793,Protest organizers should be ordered to compensate owners of those vandalised shops!! #Maandamano #MaandamanoThursdays,MuthokaTito,0,0
2023-03-30 17:59:16+00:00,1641500354553470981,"Is what's happening in Kisumu also on Outering... 
It's the dead of the night yet I still hear gunshots reigning the air in Kondele areas
Is
#Maandamano taken on Night vigil already?",Sabato_Fred,0,0
2023-03-30 17:59:06+00:00,1641500312421781504,"Rao mwenyewe amesema #Maandamano ni ya kufungua servers na story na IEBC , watu wanaandamana kuhusu high cost of living wametoa wapi hiyo memo",blakmann_,0,0
2023-03-30 17:58:41+00:00,1641500204850348032,"@jumaf3 @AnyangNyongo They are also stealing from poor people, cutting them with pangas and dropping them on the streets. All these aren't covered by the media because they want to sanitise the #Maandamano as peaceful protests. Very sad😔",IbtisamFuad,0,0
2023-03-30 17:58:29+00:00,1641500154900406286,"If anyone asks you why so many kenyans dont want the current government and you dont know where to start, just show them this clip and let them decide for themselves... 
#Maandamano 
#Raila",Cakescakescake3,2,2
2023-03-30 17:57:39+00:00,1641499945545916430,"Kimani ichungwa challenging Citizen TV with facts.. #biased media 

Rest in peace photoshop Vera Tasia panic University Amber Ray #Maandamano https://t.co/o9bK90DotP",ModanAye,142,27
2023-03-30 17:56:37+00:00,1641499685335515136,"Imfikie Mhalifu Mkuu. 

Mikora. 

#Maandamano
#ChiefANARCHIST https://t.co/K4jg9OysO6",AbdishukriOsman,4,0
2023-03-30 17:56:26+00:00,1641499639407951876,Is this what you call a legitimate government? @IntlCrimCourt @USEmbassyKenya @JaneMarriottUK @UKinKenya @cnni . Fnck Kenya #MaandamanoThursdays #Maandamano,ma_shete,2,0
2023-03-30 17:55:27+00:00,1641499394108272640,"They shot at Baba's car #Raila 7 times today during #Maandamano #MaandamanoThursday

Photoshop they say, Alright!

Pipeline  Babu Owino https://t.co/8QYdNVqH1I",MDD_KENYA,280,117
2023-03-30 17:55:25+00:00,1641499382875824128,"They're busy calling us uncircumcised men just because of one person,Tinga!

Buana, Tinga is more important than those circumcision hubris.

Anyway, #Maandamano must Maandamand. 

Putack!!",rain_kopana,1,0
2023-03-30 17:53:51+00:00,1641498991815712779,What’s going on? #Maandamano https://t.co/jPhOQP7D8O,jmwasela,0,0
2023-03-30 17:53:32+00:00,1641498909208985603,"@ch3ptoo Whereas ""If you have a problem with me, come face me"" has barricaded himself behind GSUs...#MaandamanoThursdays #Maandamano",Michael965335,1,0
2023-03-30 17:53:19+00:00,1641498857400877058,"THOSE WHO LIVE BY THE SWORD ALSO DIE BY THE SWORD!

Sometimes there's freedom in death!
💔

@IPOA_KE @NPSOfficial_KE @DCI_Kenya @MDD_KENYA @RailaOdinga @WilliamsRuto @rigathi 
#Pipeline
#OuteringRoad
#Maandamano
#RailaOdinga https://t.co/SGhRrAIS4d",whitney_stesher,13,7
2023-03-30 17:52:13+00:00,1641498580811669520,"So whose car is this, Baba has claimed it, journalists have also claimed it

Photoshop/ #Quickmart57 /#Raila /Arrest/ Sifuna//Vera// #Maandamano https://t.co/Rc0cfAOHA4",WhyTrend_Kenya,3,3
2023-03-30 17:51:25+00:00,1641498378126123011,"Embakasi today....cop ran for dear life.

#Maandamano https://t.co/VPJCfH72IU",MpashoNews,2,0
2023-03-30 17:50:12+00:00,1641498071010795531,@RailaOdinga @IntlCrimCourt #Maandamano https://t.co/jAqDUba0dC,Lazz4real,2,0
2023-03-30 17:49:37+00:00,1641497923996246028,"@AfUncensored Day 3 of the #Maandamano and you may think it's a recording of the Ukraine and Russia war.
The situation will turn very ugly if the protests continue.",Mrinfluential5,5,0
2023-03-30 17:49:10+00:00,1641497809957580801,"How many wants #Maandamano from Monday to Monday? 
REPOST: via @AzimioTv @RailaOdinga @HEBabuOwino @ledamalekina @Tuko_co_ke @AlinurMohamed_ 
#MaandamanoMondays #MaandamanoThursday #Protesters #Nairobi",ShaltonOnlineTv,5,3
2023-03-30 17:48:59+00:00,1641497766084976640,"I wish you stuck to your initial ban Mr Governor.
This is no longer #Maandamano but economic sabotage !",wagurasam,0,0
2023-03-30 17:48:43+00:00,1641497700259487753,"@davidmakali1 @NPSOfficial_KE The police are targeting the media so that they can have free pass to murder people without the media camera capturing them

The police are making the #Maandamano violent.

STOP this brutality @NPSOfficial_KE @IG_NPS",AbalaKinyuaa,3,2
2023-03-30 17:47:56+00:00,1641497502368034816,I was against handshake but Raila is a beast. The Economy can't be losing 4B a week. Give him the chase cars and whatever deal Uhuru had with him. #Maandamano,AliJr_118,0,0
2023-03-30 17:47:37+00:00,1641497420994338816,"Wamevunja io designer shop 
#Maandamano https://t.co/6YSVhN9qgo",MpashoNews,16,9
2023-03-30 17:47:19+00:00,1641497345077510145,"What is happening in Kenya is SAD. A stubborn opposition vs an adamant government.

We really have an insensitive political class, both sides. Then the provocative, inciteful speech from young politicians.

ICC might soon have Kenyan customers. #MaandamanoMondays #Maandamano https://t.co/zt73lGrjr2",patricknzioka,0,0
2023-03-30 17:46:13+00:00,1641497070866509824,"This saddening, police officers harming peaceful protestors and majorly targeting media personnel.
#Maandamano Thursday
Peaceful protests 
Azimio https://t.co/BsFhPrpCtu",TetraWalter_,0,0
2023-03-30 17:46:06+00:00,1641497040210231296,"@OzilKiplagat @makaumutua @RailaOdinga When it comes to big fish their lifes matter and ordinary people are just nothing ,,,how many people have died due to this #Maandamano ,,, that's what LEARNING means🤔",n_nock1,0,0
2023-03-30 17:45:10+00:00,1641496805207597070,"They attempted to assassinate Raila odinga after not finding a possible cause for his arrest. Lakini stupid Kenyans wa Kenya kwanza wanasema ni Photoshop

#Nairobi #Maandamano #MaandamanoThursday #RailaOdinga https://t.co/Wpaj7FiC6K",authenttick,1,1
2023-03-30 17:45:03+00:00,1641496776132755457,"Mukuru kwa njenga and mukuru kwa Ruben alot of people were evicted na no one protected them , by this I mean even government officials. it's too unfortunate and disturbing for me to see @RailaOdinga together with his team 'JESHI YA BABA' at that place!!  #MAANDAMANO @mukuru_cjc",Bene3The,1,0
2023-03-30 17:45:01+00:00,1641496765349126150,"Reports emerging from Karen allege; #RailaOdinga 's machine sustained 7 targeted gunshots during #maandamano as his convoy tried to wriggle its way onto outering road. Meanwhile, 3 lives were brutally claimed by rogue officers at Jacaranda. We must condemn this cowardly strategy! https://t.co/VbabdIFKUy",field_negroo,1,0
2023-03-30 17:44:13+00:00,1641496565259853852,"Not all Plain clothed armed personnel are police. We are not stupid. @K24Tv provide this video or we close your studios..
#Maandamano https://t.co/0nHOoFsCfe",WanjiruNdagita,36,10
2023-03-30 17:43:38+00:00,1641496418681511944,"Raila Alleges Assassination Attempt, Says Car Shot At 7 Times With Live Bullets
#MaandamanoThursday 
#Maandamano https://t.co/lTHBdh2Qqt",ChristineMangi,0,0
2023-03-30 17:43:10+00:00,1641496300326641688,Goodluck removing that stain for tge next 3 days... you have been marked #Maandamano https://t.co/sjXfKsXv0V,MrDoufa,0,0
2023-03-30 17:42:38+00:00,1641496167715336193,"@VjTeddyie @edwinsifuna Ni senator na akili ni kidooogo! 🚮
Look at that poor attempt at photoshop!
Raila doesn't have smart people around.
That's why with all the support &amp; funding from the Handshake Govt. he still couldn't make it na sasa ni #Maandamano 
@WilliamsRuto &amp; @rigathi KAENI NGUMU! https://t.co/flKb2XQQtq",BeneKilonzo,1,0
2023-03-30 17:42:04+00:00,1641496024966389774,"@AfUncensored Crazy, whatever war this government has with the media🤦🤦 Let them be reminded the media finished Trump in the US..a man that was more powerful than them. 
#MaandamanoThursday #Maandamano #Raila Ruto Eastlands",MumbiJosphen,3,0
2023-03-30 17:41:21+00:00,1641495844422656000,Rao pia leo alikua amevalishwa gwanda ndani.. 😂 Alikua anakaa mtu ya bodaboda... Bullet vest kama sita.. #Maandamano #MaandamanoThursday,KwamboxAndObina,0,0
2023-03-30 17:40:04+00:00,1641495519812804622,"Police officers protecting public and private businesses against invasion by ""Raila's goons""  Good work kindiki.
Raila Odinga Ruto Rigathi 
#MaandamanoThursday 
#Maandamano 
#RailaOdinga 
#PwaniUniversity https://t.co/Yg2e9WOW0y",ArnoldWama59068,0,0
2023-03-30 17:39:37+00:00,1641495409716518917,"This Killer cop is using excessive on unarmed Kenya  yet bandits are troubling kenyans in north rift. Misplaced priorities by Kenya kwanza Government..
#Maandamano #MaandamanoThursday https://t.co/qx2yE8Cwfl",waziri_fujo,1,0
2023-03-30 17:39:27+00:00,1641495365953175552,"This demos have  seeing our businesses looted! This can never happen where they live, @NPSOfficial_KE
thank you for dealing with thieves in #Tasia and #Beecentre. 

#Maandamano #MaandamanoThursday

#RailaOdinga #Raila 
#Quickmart57 https://t.co/57TSJdXCqZ",ReBrandQuest,3,0
2023-03-30 17:39:27+00:00,1641495365760188417,Raila Odinga's motorcade was forced to take off from Pipeline Area on Outering Road in a thick smoke of teargas. Protesters still lighting fire at Stage Mpya area #Maandamano https://t.co/RMDf2lq9DB,EddieEdd10,4,0
2023-03-30 17:39:26+00:00,1641495362438324235,"This is very sad coming from the police 

They will then claim the people attacked themselves.

Stop this brutality against the peaceful demonstrators.

#Maandamano #Raila #MaandamanoThursday",AbalaKinyuaa,0,0
2023-03-30 17:39:10+00:00,1641495294549303296,"Raila Odinga has claimed there was an attempt from police to take his life and you're here advocating for his arrest instead. #RailaOdinga
#Raila

Tassia #MaandamanoThursday #Maandamano vera Gatundu amber ray runda https://t.co/rxcIiPu65O",authenttick,6,0
2023-03-30 17:38:46+00:00,1641495195945426968,"@paulinenjoroge In the slums of Nairobi like Mathare and Kibra youths are jobless,idle and hungry. Expect them in large numbers on #Maandamano Mondays and Thursdays. Being paid from 50 to 100 ksh they will risk their lives.Raila Odinga is taking advantage of the situation for political mileage",Governor_254,1,0
